"","BCR_1_Y","BCR_2_Y","BCR_3_Y","BCR_4_Y","BCR_5_Y","BCR_6_Y","BCR_7_Y","BCR_8_Y","BCR_9_Y","BCR_10_Y","BCR_11_Y","BCR_12_Y","BCR_13_Y","BCR_14_Y","BCR_15_Y","E2A_1_Y","E2A_2_Y","E2A_3_Y","E2A_4_Y","E2A_5_Y","E2A_6_Y","E2A_7_Y","E2A_8_Y","E2A_9_Y","E2A_10_Y","E2A_11_Y","E2A_12_Y","E2A_13_Y","E2A_14_Y","E2A_15_Y","E2A_16_Y","E2A_17_Y","E2A_18_Y","E2A_19_Y","E2A_20_Y","E2A_21_Y","E2A_22_Y","E2A_23_Y","E2A_24_Y","E2A_25_Y","E2A_26_Y","E2A_27_Y"
"ENSG00000105819",-403.1,319.2,477.7,-15.1,200,-326.1,919.5,308.5,-8.5,-675,-1273.6,828.7,-109.2,-296.9,-54.2,315.8,385.9,928.1,-241,752.7,-1185.5,95.2,69.5,-190.5,-214.7,949.3,267.1,-773.1,-43.3,1046,1158.2,-164.3,-437.5,162.1,202.6,-1381.2,-261.9,281.1,-340.6,1709.8,529.8,-36.6
"ENSG00000159200",-1800.2,-259.1,393.8,208.6,2216.7,-481,1126.6,2570.9,711.6,1498.4,-886.9,1555.5,92.5,-330.1,1031.8,290.2,-170.3,-1281.9,358.6,-860.3,1605.6,396,223.3,-134.9,-138.7,-209.4,156,-148.2,-1047.6,-477.7,-737.1,350.4,-862.5,-1430.7,589.3,1341.5,1196.5,-971.4,-150.6,406.5,-2515.4,-148.2
"ENSG00000135108",-31,67,868.1,-194.8,252.3,-60.7,951.3,-82.9,-704.9,-582.6,74.5,-175.1,-55.4,66.7,-142.5,2744.6,414.7,-583.1,-429.1,2446.5,51.5,1460,-293.8,172.6,-533.1,2182.7,-659.8,-1888.2,764.1,850.3,-69.6,-370.4,870.4,341.6,236,1058.9,-823.6,193.6,1145,885.4,3262.2,-1063.5
"ENSG00000065526",1813.3,65.7,-1032.4,2117.8,-805,1534.9,-1185,-44.4,-151.5,871.3,-1558.8,1676.7,489.6,-337,-298.2,1974.5,1586,-2992.4,824,1284.4,-416.3,1342.2,-310.2,-498.4,-1636.5,947.7,-1902.1,605.4,-2093.5,564.8,203.7,1062.6,775.3,690.7,2107.1,555.9,1019.9,-167.1,122,2609,648.6,-583.7
"ENSG00000132541",3576.4,1796,1310,2344.3,3173.7,3322.3,-1929.4,1675.3,3680.4,3939.8,1495.4,3616.9,2510.7,4582.3,1190.6,1958.2,3552.6,5570.9,3248.3,-895.4,3312.5,3306.5,801.7,2581.9,1530.8,2306.1,2416.7,2253.9,-409.9,3361.9,3710.4,4171.6,2543.4,1777.1,-776.2,2215.4,1720.5,4229.5,3550.1,3856.7,4870.2,3403
"ENSG00000109062",1992.2,6582.1,-65.2,978,1301.7,1885.8,2390.9,308.5,751.5,88.1,907.2,-2.4,969.2,-513.8,2234.3,-869.5,471.3,2275,43.8,-1651.6,1717.1,524.6,1833.4,-866.6,-104.2,7914.1,-267.3,1528.9,594,902.9,229.6,827.5,340.9,935.8,2013.5,1364.2,994.7,-171.7,618.6,-1392.7,90.8,620
"ENSG00000122545",4484.1,2283.2,339,2355.3,1342.8,-216.6,2321.4,684,2489.6,1198.2,-136.3,1083.3,1913.9,3426.6,935.6,2650.5,716.1,2777.2,1175,3673.7,1556.3,-147,452.5,-2096.7,1997.8,5342.3,2018.9,1163.9,1373.1,1123.1,1097.8,1968.9,1185.6,2516.6,3385.2,2766.9,2235.7,390.2,2623.4,1977.7,4131.4,1260.7
"ENSG00000105808",40.05,-108.5,323.95,1456.65,1266.85,1639.3,-644.6,878.75,468.05,440.75,2348.95,1405.1,1135.55,1778.4,97.15,3862.1,857.6,1519.45,-918.9,3242.65,1699.1,1659.3,890.15,1178.6,426.9,1428,2247.3,1648.25,798.65,1581.15,573.05,476.65,1190.4,433.6,-71.5,1505.1,999,1194.15,1188,131.35,-173.6,1006.65
"ENSG00000092531",2588.15,3694.85,5794.1,6543.35,4206.5,5822.65,3456.1,4762.5,5977.35,6023,5154.45,4768.55,4024.4,4130,4782.85,4361.45,4425.35,6233.05,4361.65,6301.65,3110.4,2993.15,3607.55,3183.65,2827.8,4629.25,6331.1,4480.3,3356.7,3458.7,4937.95,5672.65,5326,5229.45,4921.45,4588.3,3901.05,5334.4,5394.35,5031.7,6658.65,3731.45
"ENSG00000125386",4283.2,4775.8,2263.8,1655.9,688.2,2525.2,3933.5,1694.6,511.8,958.7,554.7,882.1,1706,4621.5,1331.1,1399.2,3413.6,-71.2,1723.5,1469,2400.8,383.9,3522.2,1576.2,3245.8,878.9,1399.8,407.2,2472.1,3851,3099.4,2199.3,1908.5,2978.2,3515.5,3158.4,2206.8,4204.1,3250.6,1671.7,-190.4,3904.1
"ENSG00000132589",712.6,217,920.4,365.8,673.5,-537.6,3264.6,228.3,1319.8,-18.3,955.1,-832,1012.2,-680,-172.6,-1547.3,-748.5,-798.2,-734,2600.3,643,-1442.3,766.9,-898.9,-661.8,2264.6,38.5,-614.7,-357.4,-1269.9,-525.5,890,323.7,313,-1638.3,-782.3,-481,-248.9,-2065.4,931.4,-76.5,-582.3
"ENSG00000211455",2043.1,-8.5,2152.6,1281.4,-1.8,1649.7,1289.6,1047.4,2544.5,53,256.5,403.1,43.7,1498.5,930.8,-2302.7,342.2,2204.3,2187.3,-138.9,1370.5,2111.1,666.6,600.4,168.7,995.6,867.1,550.6,-517.9,2097.1,1335.9,1371.1,1026.5,2283.3,-600.3,-1674.7,1961.9,530.4,94.3,493.7,2586.4,42.5
"ENSG00000116754",2904,1791.7,1476.9,-366,-538.6,-364.4,95.8,186.5,125.7,23.7,321.7,448,427.3,895.8,382.7,-1272.5,814.8,-32.8,-34.9,345.2,78,556.9,-1066.6,1307.9,-29.4,533.8,903.8,-339.2,-866.7,584.4,-412.8,482.1,743.3,-392.7,-34.8,-735.1,-351.7,437,984.6,-542.8,722.3,-67.1
"ENSG00000135363",-662.6,226.1,-489.7,-927.5,-6.2,-470.6,-196.7,-4.9,-765,-150.7,-231.2,-53.9,-571.5,-189.4,-854.5,-953.6,106.4,-1362.6,-506.2,133.7,-1552,26.6,-927.5,-701.6,410.5,-1194.2,-979.7,-1203.7,-379.5,-248.5,-497.5,-878.4,1136,-510,-1492.2,-1265.2,632.6,-69.7,391.2,-264.4,-868.3,127.1
"ENSG00000060237",1295.5,1768.3,29.3000000000001,-204.5,5818.35,-511.25,1837.65,4513.05,1385.55,1172.55,4135.65,759.45,1271.2,869.7,9894,1300.65,1713.2,424.65,2027.8,2990,2262.2,1766.2,1805.15,3603.25,2555.85,850.8,2069.8,1691.3,676.35,1086.2,3108.3,2587.25,1678.7,2089.95,3172.35,3347.9,2272.1,1101.95,1647.8,2556.05,3039.25,1900.15
"ENSG00000103257",-1471.4,566.7,168.4,958.3,97.6,877.9,945.1,-157.6,-544.7,795.4,-340.8,-532,313.2,-649.3,-418.3,-10.2,-796.8,-1226.5,1370,1792.9,653.3,-123.6,-40.7,591.9,247.8,990.2,624,712.7,1345,-10.2,453.3,595.5,634.3,-496.3,-320.6,608.4,-630.4,-343.3,947.6,1029.5,-1152,85.5
"ENSG00000203880",-133.4,-1477,-1000.4,-800.8,-90.1,-540.3,2902.2,-81.4,-7.7,1071.4,-666.9,-1234.5,601,-470.1,15.2,135.9,720.9,981.1,-407.9,-261.2,375.1,202,-355.7,603.4,-267.1,-600.8,-208.1,-434.2,296.9,-305.3,-152.7,-852.9,-367,527.7,-823.2,1018.4,-1270.7,337.6,40.6,-465.4,-71.7,11.2
"ENSG00000196132",1019.7,-715.85,-516,107.95,37.25,-673.1,217.45,-733,675,-539.95,123.75,-930.95,-561.7,44.5,-466.8,-1233.85,-665.7,-673,365.3,-413.7,80.1,261.8,-212.1,356.8,83.2,-1532.55,-426.25,-976.15,-815.4,-197.8,443.45,942.95,743.4,-232.15,-510.65,-599.65,-508.45,89.75,-696.3,492.95,1121.65,349.2
"ENSG00000134824",-846.8,-617.2,431.9,700.3,124.7,548.5,-2868.8,-1342.4,318.1,740.9,-130.4,1533.6,-286.4,-7.7,-587.6,-1282.2,-510.3,614.4,-187.4,-779.4,-114.8,437.4,-355.9,1304.7,-619,1978,461.2,-25.1,328,-481,-487.2,516.1,-229.4,224.4,396,1479.7,-323.9,-516.8,691.8,-875.1,461.7,-232.1
"ENSG00000277258",-109.6,191.45,-485.25,406.75,-348.05,-461.9,-1032.2,-1053.1,-600.05,-7.34999999999999,-697.95,295.8,-443.45,536.1,296.1,432.25,-250.7,-758,-702.75,-1314.7,-1179.15,-214.55,39,616.55,122.8,299.45,275.6,-659.55,-2030.7,-295.2,-33.8,-818.55,-112.7,384.4,110.3,-1226.2,-1299.4,168.95,776.6,-1153.5,-527.45,253.3
"ENSG00000136040",582.9,570.2,-773.9,-128.6,305.7,4051.2,-983.4,-649.2,-169.8,-1586.8,-1954.8,2870.9,-43.3,-632.9,-761,-901.9,581.5,-169.1,-1309.2,606.4,360.9,-73.8,369.2,818.9,-471,2392,-407.8,280.4,-986.4,138.4,2.6,-481.4,237.1,-322,1422.2,-678.6,582,-746.2,-464.5,590,-2140.1,-236.6
"ENSG00000188895",-2371.8,-3785.4,-3846.7,-1013.3,-280.3,-2660.7,46662.8,274.3,85317.8,30391.1,-2077.9,-2517.1,-2211.7,19561.1,86066.8,958.3,810.6,-2740.9,3342.6,3958.4,604.4,515.3,288.4,-3132.9,718,1172,1888.8,1633.2,1821.2,-1191.9,-1904.2,16.3,-1574.2,517.5,337.2,-804,3105.9,-1227.9,814.7,-464.7,-2276.7,-1570.8
"ENSG00000111530",-1894.3,378,1469.9,-1208,193,680.2,-2877.2,-1059.3,-626.7,-451.1,-863.7,649.4,-1304.1,1178.3,-207.1,678.9,832.3,-964.7,-233.5,863.9,1532.9,-1289.7,-654,-911.7,-746.9,335.7,596.8,-1562.6,-154.4,-1454.1,-403.5,-252.6,491.8,5.4,-381.9,-554.9,507.4,-695.7,257.2,1227.5,-439.1,-494.2
"ENSG00000108528",159.3,1212.8,756.8,-805.3,1045.5,2848.8,1227.2,552.9,916.1,2053.8,1181,326.8,2069.8,1556.7,807.7,43.8,2279.4,541.1,1372.9,2957.8,-139.3,444,713.4,-88.9,303,591.7,633.4,1145.4,445.1,-722.7,398,1423.7,873.8,87.1,277.4,828.6,-595.2,592.7,2862.8,1631.1,2082.5,2206.1
"ENSG00000140365",-827.4,814.5,1173.9,2156.8,1132.2,719.5,-456.1,-116.3,203.6,-1081.6,-2245.7,-708.4,-48.1,311.8,29.7,697.8,-567.1,-478.1,60,-1462.9,227.9,176.1,868.4,846.7,-99.8,237.7,-40,-784.9,-840.7,493.8,-1371.6,1691.3,858.5,-169.3,-500.9,282.3,849,37.4,195,-1840.4,641.7,190.5
"ENSG00000106299",8456.15,6883.3,5800.05,6073.3,5008.05,7072.2,10213.5,7235,4281.9,5535.15,6457.2,6877.15,6679.65,6090.8,5479.8,5544.25,11077.65,6085.8,6952.55,7016.7,7379.4,9533.3,9466.7,8352.15,7885.2,5401.85,8606.6,9649.1,7993.85,7505.75,8479.55,7253.15,6889.9,7707.1,7007.9,8099.85,10435.3,11857,8581.05,10447.4,6557.1,9401.9
"ENSG00000014257",1202.35,400.45,-621.3,1207.75,-77.75,205.6,1133.9,-201.4,107.4,171.7,383.85,214.55,-66.15,-413.45,-219.35,546.2,-121.1,53.8,102.6,978.4,709.05,123.85,805.45,229.4,78.75,323.6,414,152.55,-251.35,256.25,284.65,-941.25,-199.1,78,1117.75,-1209.9,546,-552.05,-251.15,-2068.4,-372.9,304.25
"ENSG00000176101",5634.5,5205.3,5047.5,8872.7,4825.8,7377,8092.8,5304.1,7709.4,7411.1,8623.3,4958,5015.9,4449.6,6188,4883.9,6321.9,5308.9,9425.6,5225.2,6036.2,5898.1,5009.8,11816.9,3516.4,5944.2,5575,8268.3,3374.3,7188,13908.5,7502.9,11920.5,12246.7,8442.7,8635.9,5292.2,7125.2,6834.1,6123.6,7196.3,3269.5
"ENSG00000125826",3486.95,4714.9,2778,3637.45,9371.85,4976.25,7684.6,6449.05,4661.05,5578.85,5390.35,6186.75,5539.55,6447.95,6107.45,4376,4117.05,2601.65,2100.6,343,7479.5,5505.25,5053.85,4454.5,2879.1,7425.55,5197.55,6748.25,4330.75,3906.75,7820.25,2923.95,5954.1,5532,2780.1,9723.15,8932.45,6191.25,7100.5,8654.55,2474.85,2029.25
"ENSG00000185527",452.6,892.3,1949,543.6,2372.9,76.9,2068.4,2370.8,1372.8,1910.1,2253.3,1776.3,2387,1936.9,2425.7,1173.1,2801.3,3887.8,3357.1,2542,1574.5,1092.5,960.1,5162.3,1897.5,822.3,2947.8,2019.4,3035.7,2857.3,2585.8,1894.9,1970,1697.8,3256.1,2262.9,1425.1,2635.7,2959.4,2315.9,4024.3,2618.8
"ENSG00000180228",-685,-21.7,831.3,1122.2,-316.9,-509.8,983.7,47.8,-217.3,841.9,487.2,-250.8,744.9,2015.2,93.5,508.8,839,0.4,-18.8,-291.8,1671,588,51.8,-1379.8,635.9,1634.7,362.5,235.9,546.9,-60.8,-655.6,-854.1,799.5,623.2,386.2,1031.8,-708.7,169.5,105.7,178.1,46.9,5.6
"ENSG00000143776",5866.4,6382.45,2006,4472.15,3840.6,3038.85,4910.8,3354.85,4247.55,4219.05,2927.6,4673.1,3283.8,4441.15,4171.15,5569.35,6924.8,7259,8443.75,8573.1,6001.8,7263.6,9388.15,6636.9,7061.4,7191.75,7751.9,10750.95,5214.45,6175.8,8557.45,8710.3,15788.9,6276.8,8794.55,9968.9,8095.15,7430.3,8253.75,7987.65,6257.1,6252.55
"ENSG00000130830",1505.9,-86.9,386.8,-216.3,-436.7,-789.4,1635.3,79.7,478.5,640.2,-33.5,-181.8,910.4,1321.9,-548.4,259.2,-106.4,-1037.7,-1445.7,1969.8,2698.8,166.4,-215.6,569.8,-425,-319.5,1468.3,-237.7,338,1012.4,796.3,1067,186.8,163.9,-1442.1,310.2,702.8,-636,894.6,1013.5,725.8,-174.4
"ENSG00000166398",642.2,1763.6,67.6,570.9,537.4,-620.7,878.4,1335,587.6,-441.6,1529.4,-48.6,922.2,484.3,-103.5,1577.8,695.5,2016.8,-662.2,1043,-309,-296.5,54.9,2857.4,1089.1,2520.5,961.9,-604,-1573.9,846.3,853.2,2605.7,1674.9,1035.2,1424.1,2140.2,654.6,1572.3,71.9,2730.3,1693.3,270.9
"ENSG00000173465",981.35,-840.05,-830.05,126.25,-340.4,-2229.85,-2028.35,-765.3,-1281.55,-1445.65,-593.95,-1267.4,-1550.6,-822.75,-241.9,-203.95,-39.95,-941.1,-1316.8,1150.25,-828.4,-198.2,-867.6,-463.15,317.9,-1658.35,-609.7,134.35,-1197.6,-465.65,-1359.05,-640.25,-2086.95,-435.9,-107.4,-2077.35,-798.25,-955.1,-955.25,-1880.3,-1450.35,-364.75
"ENSG00000079739",631.5,3363.3,77.3,1052.3,30.2,943.7,2454.9,720.4,62.8,1592.4,865.1,1059.1,-118.6,-132.7,972.3,-811.3,127.4,140.1,-787.3,614,1815.7,1326.2,-208.7,-607.3,-368.7,308.8,2120.6,1826.9,148.5,-43.1,788.8,829.7,-91.2,-865.3,-6.6,-1604.4,-519.2,873.9,-310.8,1384.7,603.2,2239.5
"ENSG00000185627",3003.4,1328.8,3874.5,3898.4,4304.5,4120.2,4709.7,3098.4,5276.6,4797.1,2998.7,3875.6,3047.1,3820.1,2410.8,8040.9,8527.5,2621.7,2795.8,4668.9,5711.6,4709.7,693.5,2752.8,3733,2880.7,3253.1,5154.4,1132.1,3098.2,2981.9,4649.4,10028.4,7270.5,6316.4,4681.1,7854.4,4554.4,3528.3,6115.2,4265.2,1663.5
"ENSG00000156709",3191.8,4066.7,1708.8,3820.8,4089,1585.5,2082,2829.7,5432.6,4078.9,3006.8,5521.1,4723.3,7888.6,4172.1,-238.1,3092.2,4899.7,3116.8,1972.3,7197.3,2789.5,1504.7,729.7,3789.5,2561,3996.6,1300.5,1557.8,1432.4,3886.6,1585.3,410.5,2989.1,3949.7,4112.3,-1120.3,1948.4,1611.4,1259.2,4796.4,4556.6
"ENSG00000172336",-86.8,2914,795.9,1074.8,1746.3,202.5,2318.9,942.8,754.2,1338.3,879.8,1400.6,1054.6,241.3,-70.5,980,-662.5,1852.9,-14.1,949.1,1050.6,593.7,31.1,-1187.9,919.3,-2235,407,-849.8,3257.8,-946.8,1047.6,1356.5,1201.7,-389.8,342.9,26.9,-90.9,892.4,779.6,3127.2,880.5,1134.9
"ENSG00000091164",5556.3,4779.3,4445.7,6721.2,3013.5,2601.2,4348.9,3915.6,6451.8,3604.9,3508,3516.3,2151.1,3778.3,7368.6,4146.5,4844.5,2239,4300.8,-34,2910.7,2804.1,3273.9,4459.1,1198.3,2635.8,3996.8,4586.8,1398.7,3807.9,8217.2,2664.5,8801.5,6559.5,6264.7,6794.2,2745,4244.4,3839.6,2125.4,4580.1,2439.7
"ENSG00000164292",5187.55,5448.05,8899.25,7559.85,8552.45,7027,6799.55,7772,8131.65,10203.95,9398.75,10629,9267.7,8874.65,4174.75,8686.8,9893.4,7255.95,7628.3,-9829.05,8952.15,6973.5,6467.45,7162.15,6881.5,10995.35,5341,8965.3,5948.4,5342.5,4867.6,10335.4,5353.05,6748.8,8191.1,5345.4,8807.95,8234.2,8558.45,8832.8,13808.3,6664.2
"ENSG00000110925",-416.8,509.7,-490,-1682,-653.5,-1902.5,-2115.2,-496.3,406.3,-282.6,-2095.2,-2051.1,-173.3,-2416.8,-916.6,-4353.1,84.6,-505.1,-1582,-765.1,1012.2,297.5,-19.6,-728,135.4,-3349.1,-326.1,-162,-2280.8,-1108.1,-1897,-574,-1704.1,12.1,-448.5,3.5,-3239.8,237.4,587,-1951.9,-1926,-104.5
"ENSG00000272325",1351.5,976.5,487,-404,1185.5,-77.4,-444.2,-253.8,1215,899.5,2277.5,72.7,781.2,873,1351.5,309.6,1069.9,639.5,138.7,-14.8,-104.5,92.5,151.7,602.7,1047.7,665.5,696.3,750.1,134.3,345.6,395.9,1338.9,172.2,1290.9,1495.2,2197.8,127.5,209.9,2164.5,2719.8,479.3,447.9
"ENSG00000198586",-2134,940.6,-158.6,324.5,608.2,140.3,-1414.6,-264.9,1222,185.3,96.6,168.8,1092.7,-336.1,233.6,172.6,-192.6,483.2,27.5,-1871.6,502.3,-779.5,239.1,-1439.5,-18.5,-986.2,606.6,-275.2,-732.5,-399.5,-40.5,511.7,719.4,-1.3,-21.4,-349,1120.6,-42.1,560,893.7,390.7,852.2
"ENSG00000259699",523.6,-59.1,1090.8,-3.2,42.7,345.2,614,-240.5,-331.7,114.1,-735.2,-422.1,-379.3,-78,-574.6,1006.9,559.1,-208.2,8.9,-670.2,-605.1,88.4,-208.1,85.2,-315.7,-526.3,-163.4,-550.3,-937.5,58,403.9,646.3,-111.1,-830.6,295.6,1838.9,225.3,-403.8,-1079,-328.3,21.7,-173.1
"ENSG00000137343",2587.9,1188.8,2743.6,692.1,1224,5758.3,3873.1,2253,4179.6,3120.8,4162,4072.6,2067.1,926.1,2621.7,2220.5,3111.8,4191,2440.8,3492,-70.9,3816,1055.2,2685.2,2789.7,5908.4,3240.7,3058.2,2625.1,2072.3,2564.4,3000,3801.4,2715.8,2775.4,5173.4,3848.3,2687.3,1919.6,-284.4,4628.2,2340.8
"ENSG00000176953",1911.15,1607.1,1115.35,1431.55,2142.05,2521.2,1379.6,1671.75,2431.6,1950,2029.2,1665.65,2501.05,2446.3,2547.45,1381.4,2694.6,1539.35,2058.15,424.2,1728.65,1814.45,1266.75,1339.4,1848.3,1904.75,2112.65,2008,990.6,929.95,928.55,1623.7,2792.3,2603.6,717.5,412.4,1157.55,2742.45,1692.65,771.45,1687.95,2464.05
"ENSG00000064607",-2631.3,-573,844.8,410.2,51.6,1454.2,-657.1,241.8,-98.4,688.6,107.9,389.6,-210,84.4,329.6,1459.7,2306.9,-1346.4,-949,1678.4,-908.3,-492.1,-376.3,236.9,411.2,2487.1,490.2,-592.3,818.9,173.5,-1467.9,193.5,-420.2,71.2,314.4,-743.6,664.7,-768.1,-452.3,-2543.1,1103.4,439.7
"ENSG00000137478",-2766.3,-1938.8,-1077,-2760.4,-1651.8,-1979.6,-2341.4,-2082.8,-2250.6,-2372.7,-3875.7,-4036.1,-3275,-3481.9,-2382.3,-5781.8,-2584.7,-2316.8,-3093.8,-11123.1,-5541.1,-1770.1,-1519.1,-8075.9,-2412.4,-930.5,-1522,-3283.3,-2041.2,-3031.4,-1804.2,-3343.7,-3383.6,-1641.6,-1353.7,-2673.9,-1677.8,-3537.8,-1950.9,-2270.7,-4067.3,-3244.1
"ENSG00000163399",-671.8,-312.3,-543.4,205.9,-992.1,-1000.2,952.2,-453.6,-522.6,-916.3,1140.5,-952.6,-1048.1,699.4,196.4,-1611.1,627.9,-1425.2,-1659.9,124.7,-2300.5,258.5,639.6,-2851,-926.8,954.8,-1087.5,-700.4,-1750,-1109.5,-210,-1378.4,-1917.6,-1794.2,-486.1,-1230.2,-540.1,176.1,-778.5,-5112.8,-470,-992.5
"ENSG00000122862",2496.9,-577.3,896.7,-1031.6,694.6,1016.2,-1582,734.5,-73,-3097.3,1107,-242,1038.2,-1792.1,626.4,-2270.6,-335.8,-143.4,911.8,-2294,520.8,980.4,1418.1,1163.5,142.8,-1598.4,-1056.2,-1124.5,374,2185,1393.7,1078.8,77.5,-1044.5,-275,-611.2,-3211.9,702.6,2092.6,-1445.2,-533,561
"ENSG00000183020",-1737.5,239.4,-1961.7,-236.3,-220.9,-3251.6,2680.1,-1295.2,-96.5,-2641.1,-1156.7,-870.4,-667.5,-545.5,-566.2,-1483.9,-2194.1,-958.8,-370.4,-725.6,-862.3,-998.5,-119.3,522.2,-1307.2,-439,-1512.4,-2350.4,-1709.1,-1334.3,-746.6,-1197,-1203.7,143.3,-773.4,-1636.7,-2014.2,-1856.2,-2727.7,-1456.9,-2004.1,-1106.7
"ENSG00000135930",-448.5,-750.5,-360.8,-813.9,136.6,300.9,4874.1,444.5,-115.6,-407.9,-257,1046.9,222.8,563.2,1564.7,865.6,813.5,101.8,2232.6,-634.2,1412.3,460.3,-577.9,392.7,-1241,-1521.8,58.4,827.3,-883,371.8,-834.6,-564.7,-1938,794.4,332.3,2036.2,-30.4,-1312.2,-947.2,-2132.6,767.1,440.3
"ENSG00000136521",1173.7,-1369.9,-2290.9,-1545.6,-2537.9,-1661.9,-1689.3,-2088.9,-1441.6,-358,-549,-324.2,-1513.6,-2322,-1451.9,-4569.7,-456.2,-2672.1,-2587.3,-5122.2,-6647.4,-1910.6,-743.1,-4089.6,-1041.4,-2119.3,-1926.9,-2406.3,-2584.4,-923.2,-2058.4,-2736.9,-1722.8,-2388.5,-1142.5,-2323.9,-2409.3,-2692.9,-9399.2,-5749.7,-8101,-793
"ENSG00000136816",2055,2197.1,1776.8,196.8,-245.2,-1657.2,-2719.4,10.6,159.2,-347.1,2072,-731,997.1,505.3,-1057.1,1290.9,-170.6,-2543.4,-684.2,465.1,-85.9,826.6,236.6,-726.7,165.8,-467.3,84.4,-1497.4,-943,-1316.4,1241.7,-629.8,747.6,1133.8,-542.7,-1400.8,191.7,45.1,-2943.3,895,-1204.1,192.2
"ENSG00000136827",-536.6,579.3,-813.2,-2147.7,-1373.8,-1337.6,-4835.1,126.7,-2385,-445.7,-1786.2,66,-207.4,321.3,-1252.3,-2385.9,-651.1,-1426.1,-714.6,-531.7,-2129.4,-774.1,-687.4,388.6,-1267.8,-2156.3,65.8,1043.2,-2430,-1439.4,-609.9,-2991.7,-1226.9,-1187.8,-2593.4,-1428.1,-3501.9,-1857.3,-3275.6,-3048.5,-943.4,-919.3
"ENSG00000102858",3022.6,3888.9,2503.5,2370,2115.9,1872,1255.6,1670.3,2271.6,3425.1,1591.7,3275.1,2459,4260,2403.3,3829.5,3163.6,4791.7,3501.4,6703.2,4724.7,1752.6,3293,828.4,2391.6,10541.2,2686.9,2904.3,2742.1,2339.5,2905,3892.6,3588,1235.1,1411.2,4740.9,3342.8,1976,3386.1,1906.1,7527.1,1515.3
"ENSG00000184787",836.2,-962.5,496.8,-70.8,-570.8,1079.2,-1755,-1391.6,-431.2,698.3,440.6,142.4,-289.2,-47.1,615.7,258.1,474.8,-1513.1,-866.1,-116.1,-1158.2,-122.9,-449.2,-199.8,67.8,835.4,-961.4,21.7,-225.9,844.9,55.7,39.7,-1988.6,-1581.3,122.7,-507,2587.3,27.5,-2776.6,403.5,-751.2,85.8
"ENSG00000128607",-928,-313.6,-376.6,193.4,-14.8,-728.3,330,-39.3,792.3,96.2,703.8,-795,-103.8,487.7,938,-1623.3,-138.1,-231.7,127.2,830.3,1454.4,-510.2,-271.2,815.1,-526.6,1243.1,-82.6,-962,-379.5,-1533.1,8.3,-853.3,-903.5,-16.3,841.4,1611.4,-628.1,322.6,187.3,-1553,-217.9,233.3
"ENSG00000136717",4399.25,2309.25,1297,1613.35,1306.2,1151.7,822.45,1499.5,99.7,535.5,1073.15,2096.6,2058.25,1926.65,1924.7,-1866.45,784.85,1413,316.85,1058.25,1750.6,2217.1,2195,1368.7,1243,2002.55,891.9,2000.2,2274.5,2025.6,1425.9,725.4,785.85,2132,808.25,467.25,1081.5,2506.35,2363.4,-998.3,-263.25,1692.45
"ENSG00000132561",-300.3,1372.5,944.8,880,1081.6,2317.1,1453.3,342.5,943.3,2201,1264.2,-494.1,467.1,592.4,241.5,-603.2,-279.1,660,325.6,-316.8,716.2,133.5,945.7,2020.6,833.9,1008.4,373.5,137.8,659,933.5,-179.3,-1027.8,10.9,-586.2,13.8,2253.4,393.9,-304.4,1126.4,-2039.7,1455.9,292.5
"ENSG00000095261",1138.8,-115.2,1188.7,-693.1,1143.8,36.3,-1890.5,575.4,826.4,172.9,1206,2056.4,1115,265,1344.8,1063.6,834.2,399,-188.9,585.4,467.7,254.3,71.2,719.4,557.5,-371.7,1213.4,1161.1,-781.9,1192.9,467.8,1713.9,294,1508.8,1494.7,-39.8,483.1,-260.1,-612.3,1647.2,1836.3,1099.9
"ENSG00000120948",-356.4,95.6,242.8,-52.9,417.1,602.7,-2138,469.6,178.8,1959.7,-87,841.7,1305.5,2168.1,99.8,-933.3,205.2,693.9,864.2,1163.4,1927.2,-1174.8,-327.7,2724.8,-122.6,2364.7,263.2,-146.2,23.3,654.9,1152.1,477.8,-237.4,267.4,-969.3,-1534.4,960.1,608.2,490.6,-195.6,127.7,368.2
"ENSG00000109846",3168.85,1292.85,3217.4,2404,4996.25,297.9,2683.75,2472,2543.8,2953.25,1770.6,2861.9,1609.9,1149.5,2198.95,2912.55,1201.05,1722.75,2747.05,3287.5,1940,1172.15,1565.4,2569.85,3319.1,2298.75,2382.2,2393.2,1327.35,2991.65,2180.75,2020.25,2473.6,2082.8,4400.7,4461.1,2453.1,1384.25,2286.65,4329.55,2990.2,2186.65
"ENSG00000092203",224.6,2441.3,197.7,1874.6,115.8,-824.3,-1235.3,-289.2,-186.8,-1206.6,1604.4,2648.7,-517.6,301.3,-2511.4,1911.1,2625.1,2183.5,694,1579.6,-544.1,-1284.4,-903.8,-16.2,366.7,-1124.9,84.2,1621.3,-2237.4,535,-718.2,170.9,764.3,906.1,-666.4,-1221.1,1104.7,-378.8,-214.5,1140.8,-213.4,349.5
"ENSG00000165819",2047.75,883.75,1371.55,-419.65,437.65,-631.45,-258.1,-244.2,44.9,-333.9,-839.2,772.55,62.65,-235.45,477.5,762.5,461.75,-264.1,356.25,-721.85,2210.3,1629.65,-302.85,875.2,19.35,-158.1,201.35,159.5,-221.7,706.1,814,800.7,1149.85,1249.55,1505.55,1137.45,552.3,158.3,798.05,1042.05,-143.35,662.95
